id;kat;kat_de;kat_en;kat_sub_de;kat_sub_en;name;strasse;plz;gemeinde;landkreis;stellplaetze;emob;linien;website;phone;betreiber;oeffnungszeiten;vbn;x_wgs84;y_wgs84;haltestelle
VV588;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Lunestedt;Wesermünder Straße 2;27616;Lunestedt;Landkreis Cuxhaven;0;f;;;;NWB;;f;8.73422;53.439356;
VV589;18;Ticketautomaten;Ticket Machines;;;evb-Ticketautomat Bahnhof Geestenseth;;27619;Schiffdorf;Landkreis Cuxhaven;0;f;;;;evb;;f;8.858688;53.50669;
VV590;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Stubben;Königsberger Straße 1;27616;Beverstedt;Landkreis Cuxhaven;0;f;;;;NWB;;f;8.780625;53.405518;
VV591;18;Ticketautomaten;Ticket Machines;;;evb-Ticketautomat Bahnhof Wremen;;27638;Wremen;Landkreis Cuxhaven;0;f;;;;evb;;f;8.521277;53.646747;
VV592;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;DB-Ticketautomat Bahnhof;Bahnhofstraße 22;49406;Barnstorf;Landkreis Diepholz;0;f;;;;DB;;f;8.51012;52.70762;
VV593;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;Am Bahnhof 1;27211;Bassum;Landkreis Diepholz;0;f;;;;NWB;;f;8.739735;52.847391;
VV594;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof;Am Bahnhof 1;27211;Bassum;Landkreis Diepholz;0;f;;;;DB;;f;8.73962;52.847524;
VV595;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Bramstedt;Bahnweg 2;27211;Bassum;Landkreis Diepholz;0;f;;;;NWB;;f;8.786403;52.871702;
VV596;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;DB-Ticketautomat Bahnhof;;49356;Diepholz;Landkreis Diepholz;0;f;;;;DB;;f;8.380145;52.604935;
VV597;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;DB-Ticketautomat Bahnhof Lemförde;;49448;Lemförde;Landkreis Diepholz;0;f;;;;DB;;f;8.362412;52.460694;
VV598;6;Weitere Vorverkaufsstellen;Ticket Offices;;;M. Niemeyer (Henleinstr.);Henleinstraße 1;28816;Stuhr;Landkreis Diepholz;0;f;BUS 53;;0421-8729126;M. Niemeyer (Henleinstr., Stuhr);Mo.Fr. 8.00-19.00, Sa. 8.00-19.00;f;8.800547;53.02648;IKEA/MARKTKAUF
VV599;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Studio Photogen;Varreler Landstraße 6;28816;Stuhr;Landkreis Diepholz;0;f;BUS 204;;0421-685603313;Ralf Bösselmann;Mo.-Fr. 9-18, Sa 9-11;f;8.724577;53.036429;Moordeich(Stuhr) Henstedter Straße
VV600;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Barrien (an der Bahn);An der Bahn 3;28857;Syke;Landkreis Diepholz;0;f;;;;NWB;;f;8.818716;52.947613;
VV601;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Barrien (Brückenstraße);Brückenstraße 1;28857;Syke;Landkreis Diepholz;0;f;;;;NWB;;f;8.819235;52.947215;
VV602;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof;Am Bahnhof 5;27239;Twistringen;Landkreis Diepholz;0;f;;;;DB;;f;8.644324;52.791796;
VV603;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;Am Bahnhof 5;27239;Twistringen;Landkreis Diepholz;0;f;;;;NWB;;f;8.644414;52.791947;
VV604;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Dreye;Dreyer Straße 86;28844;Weyhe;Landkreis Diepholz;0;f;;;;NWB;;f;8.870993;53.018426;
VV606;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Kirchweyhe;Am Busbahnhof 1;28844;Weyhe;Landkreis Diepholz;0;f;;;;NWB;;f;8.846619;52.98338;
VV607;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Eystruper Reisewelt;Hauptstraße 35;27324;Eystrup;Landkreis Nienburg/Weser;0;f;;;;Eystruper Reisewelt;;f;9.214117;52.776686;
VV608;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;DB-Ticketautomat Bahnhof;;27324;Eystrup;Landkreis Nienburg/Weser;0;f;;;;DB;;f;9.23093;52.783834;
VV609;6;Weitere Vorverkaufsstellen;Ticket Offices;;;VGH Reisen;Am Bahnhof 1;27318;Hoya;Landkreis Nienburg/Weser;0;f;;http://www.vgh-hoya.de/;04 25 1/93 55 0;Reisebüro Verkehrsbetriebe Grafschaft Hoya;Montag bis Freitag von 8:30 bis 13:00 Uhr und 14:00 bis 18:00 Uhr, Samstag von 9:00 bis 13:00 Uhr;f;9.144222;52.804658;
VV610;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Bookholzberg;An der Bahn 1;27777;Ganderkesee;Landkreis Oldenburg;0;f;;;;NWB;;f;8.530795;53.099437;
VV611;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Hoykenkamp;Fockestraße 49;27777;Ganderkesee;Landkreis Oldenburg;0;f;;;;NWB;;f;8.598833;53.069787;
VV612;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Schierbrok;Bahnhofstraße 37;27777;Ganderkesee;Landkreis Oldenburg;0;f;;;;NWB;;f;8.579878;53.084737;
VV613;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB Verkaufsstelle Ahlhorn;Ladestraße 1;26197;Großenkneten;Landkreis Oldenburg;0;f;;;;DB;"Mo-Sa 06:00-13:00; Mo-Sa 14:00-20:00; Su 08:00-13:00; Su 14:00-20:00";f;8.210037;52.899398;
VV614;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof;;27798;Hude;Landkreis Oldenburg;0;f;;;;DB;;f;8.461273;53.11004;
VV615;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;;27798;Hude;Landkreis Oldenburg;0;f;;;;NWB;;f;8.460953;53.109425;
VV616;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Wüsting (An der Bahn);An der Bahn 1;27798;Hude;Landkreis Oldenburg;0;f;;;;NWB;;f;8.338192;53.117983;
VV617;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Wüsting (Bahnhofstraße);Bahnhofstraße 5;27798;Hude;Landkreis Oldenburg;0;f;;;;NWB;;f;8.334997;53.118559;
VV618;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Oldenbüttel;Am Bahnhof 1;27729;Hambergen;Landkreis Osterholz;0;f;;;;NWB;;f;8.810755;53.283311;
VV620;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;Bahnhofstraße 66;27729;Lübberstedt;Landkreis Osterholz;0;f;;;;NWB;;f;8.785375;53.34335;
VV621;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof;Ladestraße 2;27711;Osterholz;Landkreis Osterholz;0;f;;;;DB;;f;8.797901;53.222992;
VV622;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;Ladestraße 2;27711;Osterholz;Landkreis Osterholz;0;f;;;;NWB;;f;8.797617;53.222784;
VV623;6;Weitere Vorverkaufsstellen;Ticket Offices;;;M. Niemeyer;Am Rosenhügel 5;27721;Ritterhude;Landkreis Osterholz;0;f;;;;M. Niemeyer;;f;8.707789;53.18025;
VV624;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Karl-Heinz Stolle OHG;An der Ihle 5b;27721;Ritterhude;Landkreis Osterholz;0;f;;;;Karl-Heinz Stolle OHG;;f;8.71111;53.182522;
VV625;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof (Bahnhofstr);Bahnhofstraße 1;27721;Ritterhude;Landkreis Osterholz;0;f;;;;NWB;;f;8.75406;53.18359;
VV626;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Findorffstr.;Findorffstraße 6;27721;Ritterhude;Landkreis Osterholz;0;f;;;;NWB;;f;8.753895;53.183635;
VV627;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Binan Finjan;Heidkamp 2;28790;Schwanewede;Landkreis Osterholz;0;f;;;;Binan Finjan;;f;8.594448;53.2257;
VV629;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof;;27356;Rotenburg(Wümme);Landkreis Rotenburg (Wümme);0;f;;;;DB;;f;9.390045;53.112043;
VV630;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;metronom-Ticketautomat Bahnhof;;27356;Rotenburg(Wümme);Landkreis Rotenburg (Wümme);0;f;;;;metronom;;f;9.390195;53.112142;
VV631;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;metronom-Ticketautomat Bahnhof;;27367;Sottrum;Landkreis Rotenburg (Wümme);0;f;;;;metronom;;f;9.249562;53.101432;
VV632;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Baden (am Badener Bhf);Am Badener Bahnhof 10;28832;Baden(Verden);Landkreis Verden;0;f;;;;NWB;;f;9.081462;53.007734;
VV633;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Baden (Finienweg);;28832;Baden(Verden);Landkreis Verden;0;f;;;;NWB;;f;9.081403;53.007896;
VV634;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;DB-Ticketautomat Bahnhof;;27313;Dörverden;Landkreis Verden;0;f;;;;DB;;f;9.245956;52.846303;
VV636;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;An der Waage 1;27299;Langwedel;Landkreis Verden;0;f;;;;NWB;;f;9.195398;52.977676;
VV637;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Etelsen;Am Etelser Bahnhof 7;27299;Langwedel;Landkreis Verden;0;f;;;;NWB;;f;9.122617;52.999447;
VV638;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;metronom-Ticketautomat Bahnhof;;28870;Ottersberg;Landkreis Verden;0;f;;;;metronom;;f;9.132139;53.096921;
VV639;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;metronom-Ticketautomat Bahnhof Sagehorn;;28876;Sagehorn;Landkreis Verden;0;f;;;;metronom;;f;9.022335;53.084314;
VV640;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;DB-Ticketautomat Bahnhof;;27283;Verden(Aller);Landkreis Verden;0;f;;;;DB;;f;9.236954;52.921004;
VV641;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;Ladestraße 2;27804;Berne;Landkreis Wesermarsch;0;f;;;;NWB;;f;8.475612;53.183913;
VV642;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;;26919;Brake(Unterweser);Landkreis Wesermarsch;0;f;;;;NWB;;f;8.481192;53.328995;
VV643;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;Bahnhofsplatz 1;26931;Elsfleth;Landkreis Wesermarsch;0;f;;;;NWB;;f;8.463922;53.234488;
VV644;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Kiosk Taxi Kase (Fr.-Ebert-Str.);Friedrich-Ebert-Straße 125;26954;Nordenham;Landkreis Wesermarsch;0;f;;;04 73 1/23 45 6;Kiosk Taxi Kase(Fr.-Ebert-Str.);Mo-Fr: 5:00-21:30 Uhr, Sa und So: 07:00-22:00 Uhr;f;8.488049;53.49666;
VV646;18;Ticketautomaten;Ticket Machines;;;evb-Ticketautomat Bahnhof Sellstedt;;27619;Sellstedt;Landkreis Cuxhaven;0;f;;;;evb;;f;8.721645;53.515408;
VV647;18;Ticketautomaten;Ticket Machines;;;evb-Ticketautomat Bahnhof Wehdel;;27619;Schiffdorf;Landkreis Cuxhaven;0;f;;;;evb;;f;8.805813;53.5124;
VV648;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Kleinensiel;Tannenweg 2;26935;Stadland;Landkreis Wesermarsch;0;f;;;;NWB;;f;8.476096;53.444598;
VV649;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof Rodenkirchen;Am Markt 1;26935;Stadland;Landkreis Wesermarsch;0;f;;;;NWB;;f;8.454764;53.399755;
VV650;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof;;28857;Syke;Landkreis Diepholz;0;f;;;;DB;;f;8.810148;52.916742;
VV651;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;;28857;Syke;Landkreis Diepholz;0;f;;;;NWB;;f;8.810105;52.916454;
VV652;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Mobilitätszentrale Westerstede;Peterstraße 1;26655;Westerstede;Landkreis Ammerland;0;f;;;04 48 8/55 59 1;DB;Mo-Fr 9-12 Uhr, Do-Fr 15-18 Uhr, Sa 10-13 Uhr;f;7.927304;53.256914;
VV654;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Postagentur (evb);Hemmbergstraße 20;27726;Worpswede;Landkreis Osterholz;0;f;;;04792 / 950334;Deutsche Post;;f;8.928265;53.221889;
VV656;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Hanse Reisebüro;Moorstraße 11;26169;Friesoythe;Landkreis Cloppenburg;0;f;;;;Hanse Reisebüro;;f;7.857796;53.019397;
VV657;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Reisecenter Alltours;Marktstr. 31;49393;Lohne;Landkreis Vechta;0;f;;;;Dietmar Fisser;;f;8.235;52.665451;
VV659;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Reisebüro Lüsthe;Ostertorstraße 33;26670;Uplengen;Landkreis Leer;0;f;;;;Reisebüro Lüsthe;;f;7.744827;53.304748;
VV660;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Wildeshausen Reisebüro Brockmann;Burgstraße 9;27793;Wildeshausen;Landkreis Oldenburg;0;f;;;;Wildeshausen Reisebüro Brockmann;;f;8.436982;52.896475;
VV661;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Ihre Papeterie;Rockwinkeler Heerstraße 153;28355;Bremen;Bremen;0;f;BUS 33, 34;;0421-257271;Schlömer;Mo.-Fr.9-13 15-18, Sa. 9-13;f;8.903819;53.099653;Apfelallee
VV662;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Bürgerbüro der Gemeinde Stuhr;Blockener Straße 6;28816;Stuhr;Landkreis Diepholz;0;f;;www.stuhr.de;04 21/56 95 0;Gemeinde Stuhr;Mo und Fr 8:00 bis 17:00 Uhr, Di und Do 8:00 bis 18:00 Uhr, Mi 8:00 bis 13:00 Uhr;f;8.751004;53.026899;
VV663;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Bürgerbüro Geestland;Sieverner Straße (Rathaus) 10;27607;Langen;Landkreis Cuxhaven;0;f;BUS 506, 509;;04743-937-2300;Bürgerbüro Geestland;Mo., Di., Do. 8-18, Mi.+Fr. 8-12.30;f;8.594642;53.609139;Langen (b. Bremerhaven) Rathaus
VV664;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Rathaus der Samtgemeinde Bruchhausen-Vilsen;Lange Straße 11;27305;Bruchhausen-Vilsen;Landkreis Diepholz;0;f;;http://www.bruchhausen-vilsen.de/buergerinfo/buergerservice/rathaus.html;04 25 2/39 10;Samtgemeinde Bruchhausen-Vilsen;Montag, Mittwoch und Freitag  08:00 bis 13:00 Uhr, Dienstag und Donnerstag 08:00 bis 18:00 Uhr;f;8.989945;52.829754;
VV665;6;Weitere Vorverkaufsstellen;Ticket Offices;;;W. Giese Nachf. Omnibusbetrieb;Wilhelm-Giese-Straße 1;27616;Beverstedt;Landkreis Cuxhaven;0;f;;;;W. Giese;;f;8.828367;53.430143;
VV668;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Flaschenpost XXL;Bismarkstraße 128;28203;Bremen;Bremen;0;f;BUS 25, 730, 740;;0421-69686292;Flaschenpost XXL;Mo.-So. 7-21 ;f;8.834186;53.07713;Klinikum Bremen-Mitte
VV669;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Multi-Kulti;Gröpelinger Heerstraße 195;28237;Bremen;Bremen;0;f;TRAM 2, 10;;0421-3909506;Multi-Kulti;;f;8.759302;53.116073;Lindenhofstraße
VV671;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Denis Uzun - Kiosk ;Am Dobben 134;28203;Bremen;Bremen;0;f;TRAM 1, 4, 10;;0421-32251977;Denis Uzun;Mo.Fr.7-24,Sa.So.07-02:00;f;8.823332;53.078642;Am Dobben
VV672;5;Kundencenter;Costumer Service Centres;;;BSAG-Kundencenter Vegesack;;28757;Bremen;Bremen;0;f;90, 91, 92, 94, 95, 98, 99;;;BSAG;Mo-Fr 07:20-18:00, Sa 09:00-14:30;f;8.628336;53.169839;Bremen Bahnhof Vegesack
VV673;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Bahnhof;;26954;Nordenham;Landkreis Wesermarsch;0;f;;;;NWB;;f;8.487398;53.483775;
VV676;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Oliver Braasch Lebensmittel-Einzelhandel;Ritterkamp 53;28790;Schwanewede;Landkreis Osterholz;0;f;;;;Oliver Braasch Lebensmittel-Einzelhandel;;f;8.599119;53.227369;
VV678;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB Agentur;Ladestraße 2;27711;Osterholz-Scharmbeck;Landkreis Osterholz;0;f;;;;Inh. Dennis Zipter;;f;8.797812;53.222965;
VV679;18;Ticketautomaten;Ticket Machines;;;DB-Ticketautomat Bahnhof Mahndorf Gleis 1;;28307;Bremen;Bremen;0;f;;;;DB;;f;8.944429;53.039627;
VV680;21;Ticketautomaten mit BOB;Ticket Machines with BOB;;;NWB-Ticketautomat Mahndorf Gleis 1;;28307;Bremen;Bremen;0;f;;;;NWB;;f;8.944473;53.039618;
VV682;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB AG Reisezentrum;Bahnhofsvorplatz 1;28832;Achim;Landkreis Verden;0;f;;;;DB;"Mo-Fr 09:00-12:30; Mo-Fr 13:30-17:00";f;9.031104;53.015724;
VV684;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB AG Reisezentrum Hauptbahnhof;;26122;Oldenburg;Oldenburg;0;f;;;;DB;"Mo-Fr 07:00-19:00; Sa 08:00-16:00; Su 09:00-16:00";f;8.222746;53.14401;
VV688;5;Kundencenter;Costumer Service Centres;;;VWG-Kundencenter am Lappan;Staulinie 1;26122;Oldenburg;Oldenburg;0;f;266, 270, 280, 289, 301, 302, 303, 304, 306, 307, 308, 309, 310, 312, 314, 315, 316, 317, 322, 323, 324, 330, 340, 350, 380, 440, 460, 910, S35;;;VWG;Mo-Fr 09:00-14:00;f;8.213978;53.142892;Oldenburg Lappan
VV689;5;Kundencenter;Costumer Service Centres;;;VWG-Kundencenter am ZOB ;Willy-Brandt-Platz 3;26123;Oldenburg;Oldenburg;0;f;249, 266, 270, 280, 289, 301, 302, 303, 306, 307, 308, 309, 310, 312, 314, 315, 316, 317, 322, 323, 324, 330, 340, 350, 380, 440, 460, 910, S35;;;VWG;Mo-Fr 07:00-12:00;f;8.223628;53.144816;Oldenburg ZOB
VV690;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Happy-Shop (Weißenmoorstraße);Weißenmoorstraße 299;26125;Oldenburg;Oldenburg;0;f;;;;Happy-Shop (Weißenmoorstraße);;f;8.201523;53.185986;
VV692;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Format im Kreyen-Centrum;Harreweg 153 b;26133;Oldenburg;Oldenburg;0;f;;;;Format im Kreyen-Centrum;;f;8.230293;53.100478;
VV693;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Karl Bakenhus GmbH;Mittellinie 70;26160;Petersfehn;Landkreis Ammerland;0;f;;;;Karl Bakenhus GmbH;;f;8.116556;53.13911;
VV694;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Lädchen in Wehnen;Hermann-Ehlers-Straße 7;26160;Bad Zwischenahn;Landkreis Ammerland;0;f;;;;Lädchen in Wehnen;;f;8.132851;53.172962;
VV696;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Das Reisekontor;Hauptstraße 51;26188;Edewecht;Landkreis Ammerland;0;f;;;;Das Reisekontor;;f;7.98474;53.12831;
VV697;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Happy Shop;Hunoldstraße 62b;26203;Hundsmühlen;Landkreis Oldenburg;0;f;;;;Happy Shop;;f;8.184268;53.105015;
VV698;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Kiosk Lüning;Voßbergweg 18;26209;Hatterwüsting;Landkreis Oldenburg;0;f;;;;Kiosk Lüning;;f;8.274939;53.045045;
VV700;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Kiosk Bahnhofstraße;Bahnhofstraße 4;26209;Sandkrug;Landkreis Oldenburg;0;f;;;;Kiosk Bahnhofstraße;;f;8.256188;53.053304;
VV702;6;Weitere Vorverkaufsstellen;Ticket Offices;;;TUI ReiseCenter Janßen;Hauptstraße 488;26689;Augustfehn;Landkreis Ammerland;0;f;;;;TUI ReiseCenter Janßen;;f;7.760819;53.216565;
VV707;6;Weitere Vorverkaufsstellen;Ticket Offices;;;VGH Reisebüro;Am Bahnhof 2;27232;Sulingen;Landkreis Diepholz;0;f;;;;VGH Reisen;;f;8.812871;52.683959;
VV708;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Holiday Land Reisecenter;Osterstraße 27;27239;Twistringen;Landkreis Diepholz;0;f;;;;Holiday Land Reisecenter;;f;8.648202;52.801756;
VV709;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Reisebüro Borchers Reisen;Große Straße 8;27239;Twistringen;Landkreis Diepholz;0;f;;;;Reisebüro Borchers Reisen;;f;8.639295;52.801403;
VV710;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB AG Reisezentrum;;27283;Verden;Landkreis Verden;0;f;;;;DB;"Mo-Fr 08:00-12:30; Mo-Fr 13:30-18:00; Sa 08:00-13:00";f;9.2371;52.920599;
VV711;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Panopa Reisebüro GmbH;Große Straße 128;27283;Verden;Landkreis Verden;0;f;;;;Panopa Reisebüro GmbH;;f;9.228881;52.91827;
VV714;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Reisebüro Sottrum;Kirchstraße 2;27367;Sottrum;Landkreis Rotenburg (Wümme);0;f;;;;Reisebüro Sottrum;;f;9.230784;53.116018;
VV716;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Tabak und Presseeck Arkun;Obere Bürger 7;27568;Bremerhaven;Bremerhaven;0;f;BUS 502, 506, 508, 509;;0471 42660;Tabak und Presseeck Arkun;;f;8.577112;53.542912;Große Kirche
VV717;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Zigarren und Pfeifen Plönges;Mühlenstraße 11;27568;Bremerhaven;Bremerhaven;0;f;BUS 502, 505, 506, 509;;0471-42535;Zigarren und Pfeifen Plönges;;f;8.578601;53.544814;Große Kirche
VV718;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Fa. Niemeyer;Bürgermeister-Smidt-Straße 99;27568;Bremerhaven;Bremerhaven;0;f;BUS 502, 505, 506, 508, 509;http://www.niemeyer-cigarren.de;0471 43700;Fa. Niemeyer;;f;8.576109;53.546692;Lloydstraße/VHS
VV719;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Tabak & Pfeifenforum Günter Knorr;Bürgermeister-Smidt-Straße 5-7;27568;Bremerhaven;Bremerhaven;0;f;BUS 502, 506, 505, 506, 509;;0471-45900;Tabak & Pfeifenforum Günter Knorr;;f;8.581109;53.541453;Hochschule Bremerhaven
VV720;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Tabak & mehr (Alte Bürger);Bürgermeister-Smidt-Straße 214;27568;Bremerhaven;Bremerhaven;0;f;BUS 505, 506, 511;http://www.tabak-und-mehr.de;0471 3097630;Tabak & mehr(Mitte);Mo-Fr. 6:00 - 21:00 Sa. 7.00 - 21:00, So. 8.00 - 21.00;f;8.570746;53.553348;Schleusenstraße
VV721;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Touristinfo Hafeninsel;H.-H.-Meier-Straße 6;27568;Bremerhaven;Bremerhaven;0;f;BUS 501, 502, 505, 506, 508, 509;;0471 414141;Touristinfo Hafeninsel;Mo-So 9:30 - 18;f;8.572337;53.543758;Hochschule Bremerhaven
VV723;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB AG Reisezentrum;;27570;Bremerhaven;Bremerhaven;0;f;;;;DB;;f;8.599179;53.535153;
VV724;5;Kundencenter;Costumer Service Centres;;;BHV BUS Kundencenter am Hbf;Friedrich-Ebert-Straße 73;27570;Bremerhaven;Bremerhaven;0;f;440, 495, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, ML, NL;;;BREMERHAVEN BUS;"Mo-Fr 07:00-18:00; Sa 08:00-13:00";f;8.598442;53.534971;Bremerhaven Hauptbahnhof
VV726;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Touristinfo Fischereihafen;Am Schaufenster 6;27572;Bremerhaven;Bremerhaven;0;f;BUS  506;http://www.bremerhaven.de/tourismus/;0471- 414141;Touristinfo Fischereihafen;Mo-So 9:30-17:30;f;8.5866945;53.5221606;Hoebelstraße
VV730;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Kiosk Harders (EKZ Lindenhof);Leher Landstraße 4d;27607;Langen;Landkreis Cuxhaven;0;f;BUS 505, 506;;04743-5077;D. Harders/EKZ Lindenhof;;f;8.594361;53.606955;Langen (b. Bremerhaven) Mitte
VV731;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Kiosk Schoolmann;Leher Straße 51;27607;Spaden;Landkreis Cuxhaven;0;f;;;;Kiosk Schoolmann;;f;8.632091;53.573104;
VV735;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB AG Reisezentrum;;27749;Delmenhorst;Delmenhorst;0;f;;;;DB;"Mo-Fr 07:45-12:45; Mo-Fr 13:45-18:00; Sa 08:30-13:30";f;8.629283;53.052812;
VV736;6;Weitere Vorverkaufsstellen;Ticket Offices;;;Delbus Kundencenter;Bahnhofstraße 22;27749;Delmenhorst;Delmenhorst;0;f;;;;Delbus Kundencenter;;f;8.629885;53.052113;
VV738;5;Kundencenter;Costumer Service Centres;;;BSAG-Kundencenter Domsheide;Balgebrückstraße 11;28195;Bremen;Bremen;0;f;2, 3, 3S, 4, 6, 8, 24, 25;;; BSAG;Mo-Fr 07:00-19:00, Sa 10:00-18:00;f;8.807072;53.074043;Bremen Domsheide
VV740;6;Weitere Vorverkaufsstellen;Ticket Offices;;;DB AG Reisezentrum Hauptbahnhof;;28195;Bremen;Bremen;0;f;;;;DB;"Mo-Fr 06:30-21:00; Sa-Su 07:30-21:00";f;8.812956;53.083083;
